x1_scaled,T_K_scaled,P_kPa_scaled,y1
-1.2464557961926257,-1.2903769363410713,-1.3678940092779692,0.2893426467626588
-1.2442259227479953,-1.2916301704412394,-1.3678940092779692,0.29383286300193756
-1.241996049303365,-1.2928338136740896,-1.3678940092779692,0.2973822543014715
-1.2397661758587346,-1.2948221471387926,-1.3678940092779692,0.30035576353125976
-1.2375363024141042,-1.295842157014706,-1.3678940092779692,0.30161636554092075
-1.235306428969474,-1.2975495865941977,-1.3678940092779692,0.30515005181066596
-1.2330765555248435,-1.29904569706773,-1.3678940092779692,0.3087815006622111
-1.2308466820802133,-1.3002930475084034,-1.3678940092779692,0.31241875777567907
-1.2286168086355829,-1.3020106379034397,-1.3678940092779692,0.313973726653462
-1.2263869351909524,-1.3033748151990339,-1.3678940092779692,0.31730835343393776
-1.2241570617463222,-1.305097155054237,-1.3678940092779692,0.3194749226839759
-1.2219271883016918,-1.305826899022072,-1.3678940092779692,0.32253314046091025
-1.2196973148570616,-1.3080326726549412,-1.3678940092779692,0.3277653667074855
-1.2174674414124311,-1.3099782053486397,-1.3678940092779692,0.33161021997840046
-1.2152375679678007,-1.3115179223485198,-1.3678940092779692,0.3335417103320905
-1.2130076945231705,-1.3134274118526066,-1.3678940092779692,0.3380144382818297
-1.2107778210785403,-1.3152820253615114,-1.3678940092779692,0.3407860137530006
-1.2085479476339096,-1.3168591339039257,-1.3678940092779692,0.34318786071843405
-1.2063180741892794,-1.31858827778746,-1.3678940092779692,0.3475769522120275
-1.2040882007446492,-1.3206515655567164,-1.3678940092779692,0.3520889856821814
-1.2018583273000187,-1.3222884554972676,-1.3678940092779692,0.35378217494884084
-1.1996284538553883,-1.323724425832043,-1.3678940092779692,0.35856019886636203
-1.1973985804107579,-1.3256773757919402,-1.3678940092779692,0.35744403559623933
-1.1951687069661276,-1.326725958795644,-1.3678940092779692,0.36383961118492636
-1.1929388335214974,-1.3270787236278305,-1.3678940092779692,0.36594875043228314
-1.190708960076867,-1.328043750256044,-1.3678940092779692,0.3683012660726273
-1.1884790866322366,-1.3295121643420904,-1.3678940092779692,0.371329688306513
-1.1862492131876061,-1.3301435311840666,-1.3678940092779692,0.3717916054423796
-1.184019339742976,-1.331000489450142,-1.3678940092779692,0.37600885068854656
-1.1817894662983457,-1.3309546448365315,-1.3678940092779692,0.3789475934319823
-1.1795595928537153,-1.3321592400089406,-1.3678940092779692,0.3823474519262635
-1.1773297194090848,-1.3331227730509687,-1.3678940092779692,0.3825519920935471
-1.1750998459644546,-1.3339362490429505,-1.3678940092779692,0.3843886092207556
-1.1728699725198242,-1.3346771996199924,-1.3678940092779692,0.38675283104570396
-1.170640099075194,-1.3347252665139915,-1.3678940092779692,0.3901626288987238
-1.1684102256305635,-1.3355352274718948,-1.3678940092779692,0.39150827868079074
-1.166180352185933,-1.3362714583874922,-1.3678940092779692,0.39252623892813127
-1.1639504787413029,-1.3366274203967394,-1.3678940092779692,0.3953944175687194
-1.1617206052966724,-1.337345904407321,-1.3678940092779692,0.39675656680388416
-1.1594907318520422,-1.337218300336276,-1.3678940092779692,0.39936417015150366
-1.1572608584074118,-1.3381260152762005,-1.3678940092779692,0.3993915778339652
-1.1550309849627813,-1.3391068013999985,-1.3678940092779692,0.40142881971135436
-1.1528011115181511,-1.339476822937135,-1.3678940092779692,0.4029934892063102
-1.1505712380735207,-1.3406866504684094,-1.3678940092779692,0.40351895971435214
-1.1483413646288902,-1.341805804604811,-1.3678940092779692,0.40684473127431353
-1.14611149118426,-1.3420405750265874,-1.3678940092779692,0.4083465588660877
-1.1438816177396298,-1.3432346704069775,-1.3678940092779692,0.40959976313927443
-1.1416517442949994,-1.3446171506682152,-1.3678940092779692,0.41084295936021725
-1.139421870850369,-1.3453512630937734,-1.3678940092779692,0.41112032051491004
-1.1371919974057385,-1.346525062047716,-1.3678940092779692,0.4135499358801419
-1.1349621239611083,-1.3476620879530787,-1.3678940092779692,0.41504099904507724
-1.132732250516478,-1.3480296799220026,-1.3678940092779692,0.41597430829400034
-1.1305023770718476,-1.3487674338872844,-1.3678940092779692,0.4179894087262661
-1.1282725036272172,-1.350690084597661,-1.3678940092779692,0.4199115882727204
-1.1260426301825868,-1.351153301138704,-1.3678940092779692,0.42273479762852484
-1.1238127567379566,-1.352484872055859,-1.3678940092779692,0.4223499924151604
-1.1215828832933263,-1.353423533488992,-1.3678940092779692,0.4237469936618426
-1.119353009848696,-1.3544196263607637,-1.3678940092779692,0.42471774904809323
-1.1171231364040655,-1.3554406859697736,-1.3678940092779692,0.4241663956954193
-1.114893262959435,-1.356109623143061,-1.3678940092779692,0.4273433424664186
-1.1126633895148048,-1.3572441020567407,-1.3678940092779692,0.42870799069742005
-1.1104335160701746,-1.3577980909689529,-1.3678940092779692,0.4323836186902085
-1.1082036426255442,-1.3587071371576804,-1.3678940092779692,0.43099684087799045
-1.1059737691809137,-1.3595379145434219,-1.3678940092779692,0.4327572808551287
-1.1037438957362835,-1.3604552226518976,-1.3678940092779692,0.43368675704826
-1.101514022291653,-1.3610463837228315,-1.3678940092779692,0.4338192269508334
-1.0992841488470226,-1.3613066987174136,-1.3678940092779692,0.4373993566295739
-1.0970542754023924,-1.3619496432405562,-1.3678940092779692,0.4382796561032045
-1.0812874934706627,-1.36533901929828,-1.3678940092779692,0.4471772590250621
-1.065520711538933,-1.3675318388156044,-1.3678940092779692,0.4535769514157281
-1.0497539296072032,-1.3699201594099493,-1.3678940092779692,0.46309417078905346
-1.0339871476754734,-1.3731741413534497,-1.3678940092779692,0.4667432070358018
-1.0182203657437439,-1.3751020080448628,-1.3678940092779692,0.4745791192081773
-1.0024535838120139,-1.3778636851387043,-1.3678940092779692,0.4815683225337003
-0.9866868018802842,-1.37978869625811,-1.3678940092779692,0.4834433537660632
-0.9709200199485545,-1.3822691226528274,-1.3678940092779692,0.4886520960780944
-0.9551532380168248,-1.3845472689452278,-1.3678940092779692,0.49386270814480077
-0.9393864560850951,-1.386399143189285,-1.3678940092779692,0.4975960494645434
-0.9236196741533653,-1.387779530951414,-1.3678940092779692,0.5007087815048893
-0.9078528922216357,-1.389538372762052,-1.3678940092779692,0.506343025317825
-0.8920861102899058,-1.391683201340271,-1.3678940092779692,0.5091139197375427
-0.8763193283581762,-1.393118536989782,-1.3678940092779692,0.5144699668027585
-0.8605525464264464,-1.3956850463943007,-1.3678940092779692,0.5168471369827672
-0.8447857644947167,-1.3972776747561029,-1.3678940092779692,0.523068364502338
-0.829018982562987,-1.3997599838544605,-1.3678940092779692,0.5244999690197338
-0.8132522006312571,-1.4018875289601478,-1.3678940092779692,0.5287469551716018
-0.7974854186995275,-1.4040017185473155,-1.3678940092779692,0.5336621404901606
-0.7817186367677978,-1.4064883456095305,-1.3678940092779692,0.5353610267273402
-0.765951854836068,-1.4084248745461507,-1.3678940092779692,0.5404961289121147
-0.7501850729043383,-1.409844384460191,-1.3678940092779692,0.5451560186283103
-0.7344182909726085,-1.411766924607042,-1.3678940092779692,0.5457042981221868
-0.7186515090408788,-1.4125748283765178,-1.3678940092779692,0.5508399562892884
-0.7028847271091492,-1.4140691165935555,-1.3678940092779692,0.5541395361075973
-0.6871179451774194,-1.4143569058604493,-1.3678940092779692,0.557766751093601
-0.6713511632456897,-1.4146866230155513,-1.3678940092779692,0.5587343506625992
-0.6555843813139598,-1.4162251143540692,-1.3678940092779692,0.5615184703725228
-0.6398175993822302,-1.4161378263239548,-1.3678940092779692,0.5661099008411269
-0.6240508174505005,-1.4160918469984856,-1.3678940092779692,0.568515537133716
-0.6082840355187707,-1.4166398943110663,-1.3678940092779692,0.5709813536081689
-0.592517253587041,-1.4168494501419386,-1.3678940092779692,0.5734721368590285
-0.5767504716553111,-1.4175328521866692,-1.3678940092779692,0.5747274422201735
-0.5609836897235815,-1.4178038565367024,-1.3678940092779692,0.5778141367322752
-0.5452169077918518,-1.418381605255645,-1.3678940092779692,0.5799476980312633
-0.5294501258601222,-1.418577693131479,-1.3678940092779692,0.5809170317206234
-0.5136833439283923,-1.4194437414416685,-1.3678940092779692,0.5853836189166605
-0.4979165619966625,-1.420088434355461,-1.3678940092779692,0.5857935309078208
-0.4821497800649328,-1.4210184629465459,-1.3678940092779692,0.5858513290139739
-0.46638299813320316,-1.4218194018540158,-1.3678940092779692,0.5893488902152979
-0.45061621620147346,-1.4226427547494036,-1.3678940092779692,0.5892998172314912
-0.43484943426974365,-1.4233130250241652,-1.3678940092779692,0.5925818926284285
-0.41908265233801384,-1.4244985055899524,-1.3678940092779692,0.5944175481829206
-0.40331587040628414,-1.4253253143962785,-1.3678940092779692,0.5938523397377742
-0.3875490884745545,-1.4259081084278995,-1.3678940092779692,0.5970166271150877
-0.3717823065428248,-1.4273476850137181,-1.3678940092779692,0.5978393435423921
-0.35601552461109515,-1.4287941978900307,-1.3678940092779692,0.599642449894517
-0.34024874267936517,-1.4294750586744096,-1.3678940092779692,0.6021589581152577
-0.3244819607476355,-1.4309865046827357,-1.3678940092779692,0.6015339334832561
-0.3087151788159058,-1.4324459009312358,-1.3678940092779692,0.6026455557596907
-0.2929483968841762,-1.4330907136654025,-1.3678940092779692,0.6042599944669058
-0.2771816149524465,-1.4341559590655149,-1.3678940092779692,0.6062415950213028
-0.2614148330207165,-1.4344389599346885,-1.3678940092779692,0.6090733122334044
-0.24564805108898682,-1.4348950296505258,-1.3678940092779692,0.6117947205416253
-0.22988126915725715,-1.4348641733020444,-1.3678940092779692,0.6142353936290488
-0.21411448722552748,-1.4355697550558557,-1.3678940092779692,0.6174605886306191
-0.19834770529379783,-1.4359970761493235,-1.3678940092779692,0.6194577144183218
-0.18258092336206785,-1.4359653867970963,-1.3678940092779692,0.6238131946455003
-0.16681414143033818,-1.437081879925384,-1.3678940092779692,0.6250806289780845
-0.1510473594986085,-1.43673978597185,-1.3678940092779692,0.6310887937260141
-0.13528057756687883,-1.4370199456188497,-1.3678940092779692,0.6320223804644561
-0.11951379563514916,-1.4381959277566445,-1.3678940092779692,0.6335413149930623
-0.10374701370341918,-1.4381469992071914,-1.3678940092779692,0.6362858609975564
-0.08798023177168951,-1.4391411588730416,-1.3678940092779692,0.6407431222833471
-0.07221344983995984,-1.4401937509807374,-1.3678940092779692,0.6428758222440184
-0.05644666790823017,-1.440797490365961,-1.3678940092779692,0.6465757828358378
-0.0406798859765005,-1.4412631444384787,-1.3678940092779692,0.6490105027922881
-0.024913104044770526,-1.4427587934490989,-1.3678940092779692,0.6510420279570013
-0.009146322113040853,-1.4436362454354932,-1.3678940092779692,0.6527368870919146
0.006620459818688821,-1.4446804388282346,-1.3678940092779692,0.6544180131264098
0.022387241750418493,-1.445566164355624,-1.3678940092779692,0.6577050039033362
0.038154023682148167,-1.4457865504162912,-1.3678940092779692,0.6610867656624451
0.05392080561387814,-1.4468397904856154,-1.3678940092779692,0.6623979576361887
0.0696875875456078,-1.447085957764865,-1.3678940092779692,0.6627990126458901
0.08545436947733748,-1.4476667422135523,-1.3678940092779692,0.6660194221653809
0.10122115140906715,-1.44777046727231,-1.3678940092779692,0.6680068624903462
0.11698793334079682,-1.448129263468627,-1.3678940092779692,0.6685200173754411
0.1327547152725265,-1.4482163218746342,-1.3678940092779692,0.6713801672223262
0.14852149720425648,-1.4488998614770572,-1.3678940092779692,0.6731806675170555
0.16428827913598615,-1.4490764860422825,-1.3678940092779692,0.6739821663342749
0.18005506106771582,-1.4495139246332314,-1.3678940092779692,0.6776254747509933
0.1958218429994455,-1.449618751205127,-1.3678940092779692,0.6801441073743735
0.21158862493117517,-1.4496670192329473,-1.3678940092779692,0.6831883054415949
0.22735540686290515,-1.4498690892734323,-1.3678940092779692,0.6859103109571457
0.24312218879463482,-1.4506700436188251,-1.3678940092779692,0.6864463088136469
0.25888897072636446,-1.4505391110503836,-1.3678940092779692,0.6900487165979643
0.27465575265809417,-1.4507915981953892,-1.3678940092779692,0.6948381141511255
0.2904225345898238,-1.4514575824827478,-1.3678940092779692,0.6983262554806088
0.3061893165215535,-1.4514746272705725,-1.3678940092779692,0.7019486408715042
0.3219560984532835,-1.4526393185958133,-1.3678940092779692,0.7090180609510566
0.33772288038501314,-1.4532099379654073,-1.3678940092779692,0.7095574484759809
0.35348966231674284,-1.453802108980712,-1.3678940092779692,0.7140117239500166
0.3692564442484725,-1.4533428375625337,-1.3678940092779692,0.7177670118675197
0.3850232261802022,-1.454016905445066,-1.3678940092779692,0.721427384209145
0.4007900081119321,-1.4546474486821055,-1.3678940092779692,0.7244287172366142
0.4165567900436618,-1.4549783828491145,-1.3678940092779692,0.7294548395047453
0.43232357197539145,-1.4557754430368612,-1.3678940092779692,0.7318376987622746
0.44809035390712115,-1.4551798127152553,-1.3678940092779692,0.7362300085621745
0.4638571358388508,-1.4561879205838961,-1.3678940092779692,0.7397582959227104
0.4796239177705808,-1.456535908685484,-1.3678940092779692,0.7440017746310532
0.4953906997023105,-1.4566789954309394,-1.3678940092779692,0.751961717390203
0.5111574816340402,-1.4570317340215413,-1.3678940092779692,0.7541327348074084
0.5269242635657698,-1.4573634084319989,-1.3678940092779692,0.7630392013668452
0.5426910454974995,-1.4578834095219992,-1.3678940092779692,0.7670931664817516
0.5584578274292294,-1.457757738851635,-1.3678940092779692,0.7745868916636225
0.5742246093609591,-1.4575776407427041,-1.3678940092779692,0.7825007153028498
0.5899913912926888,-1.457924759573626,-1.3678940092779692,0.7878289859014485
0.6057581732244185,-1.4580462124044635,-1.3678940092779692,0.7930399022808943
0.6215249551561481,-1.4588093943727378,-1.3678940092779692,0.7997552845260342
0.6372917370878778,-1.4591170000238327,-1.3678940092779692,0.8075031271606994
0.6530585190196078,-1.4590486540359238,-1.3678940092779692,0.8124461039565184
0.6688253009513374,-1.4591646700146457,-1.3678940092779692,0.819745870354288
0.6845920828830672,-1.4590412403535227,-1.3678940092779692,0.8259279247810805
0.7003588648147968,-1.4599725539120656,-1.3678940092779692,0.8315836937700414
0.7161256467465265,-1.4592443026236612,-1.3678940092779692,0.840732179383443
0.7318924286782564,-1.459872766605007,-1.3678940092779692,0.8455750954929064
0.7476592106099861,-1.460111676735338,-1.3678940092779692,0.8492689750604013
0.7634259925417158,-1.4604414085051944,-1.3678940092779692,0.8578335131382989
0.7791927744734455,-1.4607917423540928,-1.3678940092779692,0.8633382135352317
0.7825713706016733,-1.4601452166088875,-1.3678940092779692,0.8662137778726114
0.785949966729901,-1.4603903427269438,-1.3678940092779692,0.8659301683371976
0.7893285628581288,-1.4608051626463285,-1.3678940092779692,0.8679692971719786
0.7927071589863566,-1.4608452431557666,-1.3678940092779692,0.869950365430241
0.7960857551145843,-1.4606193287290652,-1.3678940092779692,0.8716724778832458
0.7994643512428122,-1.4601050362119197,-1.3678940092779692,0.8709677708198351
0.80284294737104,-1.460677288889421,-1.3678940092779692,0.873194910528865
0.8062215434992678,-1.4610607251269736,-1.3678940092779692,0.8744158109913601
0.8096001396274956,-1.4607539067940147,-1.3678940092779692,0.8755987716077626
0.8129787357557233,-1.4608021497224806,-1.3678940092779692,0.8793788996184324
0.8163573318839511,-1.4615127618867132,-1.3678940092779692,0.8793797716269274
0.8197359280121789,-1.4608246206281859,-1.3678940092779692,0.8790752504994466
0.8231145241404066,-1.4609154059688625,-1.3678940092779692,0.8826153409386515
0.8264931202686345,-1.460701750171235,-1.3678940092779692,0.8851809797264244
0.8298717163968623,-1.4604261043692863,-1.3678940092779692,0.885452633327778
0.8332503125250904,-1.4606685294521533,-1.3678940092779692,0.8842621426390881
0.8366289086533182,-1.4610970242892076,-1.3678940092779692,0.886658623069991
0.840007504781546,-1.4613716344702434,-1.3678940092779692,0.8897711128298591
0.8433861009097737,-1.4603988513929604,-1.3678940092779692,0.8891578767528688
0.8467646970380015,-1.4611365723129393,-1.3678940092779692,0.8916707101844489
0.8501432931662293,-1.461192527186728,-1.3678940092779692,0.8933628693475472
0.853521889294457,-1.4612464290402933,-1.3678940092779692,0.8930226493603548
0.8569004854226848,-1.4612283525498864,-1.3678940092779692,0.8952513990136862
0.8602790815509127,-1.461366043401833,-1.3678940092779692,0.8934310015674941
0.8636576776791405,-1.4615275072197549,-1.3678940092779692,0.897009225804044
0.8670362738073683,-1.4615627552807924,-1.3678940092779692,0.8991423898318002
0.870414869935596,-1.4614631201036579,-1.3678940092779692,0.8995085193390436
0.8737934660638238,-1.4616461038694533,-1.3678940092779692,0.9037500583627552
0.8771720621920516,-1.4617344314759226,-1.3678940092779692,0.9020488502186781
0.8805506583202793,-1.4615492609820389,-1.3678940092779692,0.9044002916477569
0.8839292544485071,-1.461689605397074,-1.3678940092779692,0.9063324212495552
0.887307850576735,-1.4612438382584996,-1.3678940092779692,0.9090042984991502
0.8906864467049628,-1.4624305484157147,-1.3678940092779692,0.9074885075967198
0.8940650428331905,-1.461435731061053,-1.3678940092779692,0.9114488780378693
0.8974436389614183,-1.4614309616922647,-1.3678940092779692,0.911657291884549
0.9008222350896461,-1.4623847503139098,-1.3678940092779692,0.9120268947102966
0.9042008312178739,-1.4619431138018266,-1.3678940092779692,0.9148318513734229
0.9075794273461016,-1.4619864516827528,-1.3678940092779692,0.9159301521325482
0.9109580234743294,-1.4623070118089458,-1.3678940092779692,0.9164922200976311
0.9143366196025573,-1.4621665811265623,-1.3678940092779692,0.918523583597595
0.9177152157307851,-1.462290879252504,-1.3678940092779692,0.9194298124535584
0.9210938118590128,-1.4615316231857778,-1.3678940092779692,0.9212899879334866
0.9244724079872406,-1.4617872750981564,-1.3678940092779692,0.9231999458005715
0.9278510041154684,-1.461723471836812,-1.3678940092779692,0.9254851764800109
0.9312296002436965,-1.4619030093390286,-1.3678940092779692,0.924022688702854
0.9346081963719243,-1.4624404581998454,-1.3678940092779692,0.9287548821141522
0.937986792500152,-1.4622985359418132,-1.3678940092779692,0.9260311054777886
0.9413653886283798,-1.4620421547545936,-1.3678940092779692,0.9291927527200906
0.9447439847566076,-1.4625369165311053,-1.3678940092779692,0.9312941995594258
0.9481225808848354,-1.4620232112446994,-1.3678940092779692,0.9323482187584914
0.9515011770130632,-1.4623057072770704,-1.3678940092779692,0.9328058719087509
0.954879773141291,-1.4623606899720272,-1.3678940092779692,0.9345817937160293
0.9582583692695188,-1.46207733594481,-1.3678940092779692,0.9356582595695428
0.9616369653977466,-1.462166135033454,-1.3678940092779692,0.9369232402850727
0.9650155615259743,-1.4624023545814326,-1.3678940092779692,0.9397235516768531
0.9683941576542021,-1.4619951316552289,-1.3678940092779692,0.9405923096036122
0.9717727537824299,-1.4626251835746094,-1.3678940092779692,0.9409037290602016
0.9751513499106577,-1.4621667522817734,-1.3678940092779692,0.9438575830687106
0.9785299460388855,-1.4621820915309895,-1.3678940092779692,0.9446266272519691
0.9819085421671133,-1.4624392680746907,-1.3678940092779692,0.9464935343877465
0.9852871382953411,-1.4622705572962549,-1.3678940092779692,0.9476716456486464
0.9886657344235689,-1.4627118867498612,-1.3678940092779692,0.9475743663336158
0.9920443305517966,-1.4621159949601141,-1.3678940092779692,0.949204524842156
0.9954229266800244,-1.4624260046949316,-1.3678940092779692,0.9518733440252913
0.9988015228082522,-1.4625221303020335,-1.3678940092779692,0.9530977652234166
1.00218011893648,-1.4620900297443402,-1.3678940092779692,0.9538278379018342
1.0055587150647078,-1.462575261135185,-1.3678940092779692,0.9553274114169223
1.0089373111929356,-1.4627699089747366,-1.3678940092779692,0.957849093467217
1.0123159073211634,-1.4628102267351244,-1.3678940092779692,0.9573412017204079
1.0156945034493912,-1.4622116526794606,-1.3678940092779692,0.959841215028229
1.019073099577619,-1.4627304771929488,-1.3678940092779692,0.9784453781512605
1.0224516957058467,-1.4618895024749805,-1.3678940092779692,0.9798319327731093
1.0258302918340745,-1.462945519122815,-1.3678940092779692,0.8931155835746762
1.0292088879623023,-1.4618980220511697,-1.3678940092779692,0.8941027272733577
1.03258748409053,-1.4623035095446466,-1.3678940092779692,0.8498109243697478
1.0359660802187578,-1.462383214045061,-1.3678940092779692,0.8510084033613444
1.0393446763469856,-1.4625011811808584,-1.3678940092779692,0.852205882352941
1.0427232724752138,-1.4622341869141073,-1.3678940092779692,0.8534033613445378
1.0461018686034416,-1.4623480423587274,-1.3678940092779692,0.8722821702181965
1.0494804647316693,-1.4620257956646756,-1.3678940092779692,0.8741392924029086
1.0528590608598971,-1.4622913523786918,-1.3678940092779692,0.8749076720716827
1.0562376569881249,-1.4622734632769874,-1.3678940092779692,0.8763575001666734
1.0596162531163527,-1.4624071304011843,-1.3678940092779692,0.8780783503027478
1.0629948492445804,-1.4623139117043928,-1.3678940092779692,0.8778876616697077
1.0663734453728082,-1.462204403023,-1.3678940092779692,0.8820209587042569
1.069752041501036,-1.4627526553042824,-1.3678940092779692,0.8801452431227019
1.0731306376292638,-1.4626435117678735,-1.3678940092779692,0.8811597609670442
1.0765092337574915,-1.4620566362832048,-1.3678940092779692,0.8847547495289622
1.0798878298857193,-1.4622052589911263,-1.3678940092779692,0.8856109904250553
1.0832664260139473,-1.4622937286489295,-1.3678940092779692,0.8866661366237748
1.086645022142175,-1.4622282687949981,-1.3678940092779692,0.8878930513916171
1.0900236182704028,-1.462127804741176,-1.3678940092779692,0.8884751481851362
1.0934022143986306,-1.4623632956864285,-1.3678940092779692,0.8888128296621276
1.0967808105268584,-1.4624196856031964,-1.3678940092779692,0.8910085776674375
1.1001594066550862,-1.4621412909676559,-1.3678940092779692,0.8914783004733617
1.103538002783314,-1.4624562899542164,-1.3678940092779692,0.8943532709939219
1.1069165989115417,-1.4620642882904207,-1.3678940092779692,0.8944537829546323
1.1102951950397695,-1.4626382963187687,-1.3678940092779692,0.8949980322149721
1.1136737911679973,-1.4618752824368881,-1.3678940092779692,0.8967248326457419
1.117052387296225,-1.4620205878099026,-1.3678940092779692,0.8986818390173008
1.1204309834244528,-1.462072310727043,-1.3678940092779692,0.8989278720858515
1.123809579552681,-1.4618639041146708,-1.3678940092779692,0.8998920653187192
1.1271881756809088,-1.4616679880969958,-1.3678940092779692,0.9021806620014079
1.1305667718091366,-1.4618408282626192,-1.3678940092779692,0.903404630436655
1.1339453679373643,-1.4626227757983135,-1.3678940092779692,0.9038754097658053
1.137323964065592,-1.4624617378465894,-1.3678940092779692,0.9051340037111884
1.1407025601938199,-1.462275403845728,-1.3678940092779692,0.9070597810297946
1.1440811563220477,-1.4620906802421114,-1.3678940092779692,0.9066023358265699
1.1474597524502754,-1.4619505404762707,-1.3678940092779692,0.9078656454693209
1.1508383485785032,-1.4622901226506178,-1.3678940092779692,0.9097773540980753
1.154216944706731,-1.4620350101579591,-1.3678940092779692,0.9115050402432461
1.1575955408349587,-1.4622927408103996,-1.3678940092779692,0.9132520840361862
1.1609741369631865,-1.4622512942575652,-1.3678940092779692,0.9156392217631679
1.1643527330914143,-1.462469906896356,-1.3678940092779692,0.9162442142450508
1.167731329219642,-1.4623362381713443,-1.3678940092779692,0.9164493051675155
1.17110992534787,-1.4624552064799299,-1.3678940092779692,0.9178129165652065
1.1744885214760978,-1.4623529411668208,-1.3678940092779692,0.9180520924841016
1.1778671176043256,-1.4617949074011665,-1.3678940092779692,0.9202587977883773
1.1812457137325534,-1.4623513765773188,-1.3678940092779692,0.9212113413610798
1.1846133366425868,-1.4613665694776248,-1.3678940092779692,0.9230414365090559
1.1879809595526205,-1.4619625422122378,-1.3678940092779692,0.9231102049538835
1.191348582462654,-1.4620540341787849,-1.3678940092779692,0.9256755003603949
1.1947162053726876,-1.4623494750777106,-1.3678940092779692,0.9279076107078743
1.198083828282721,-1.4619275184883203,-1.3678940092779692,0.9274848295951328
1.2014514511927545,-1.4622894590782833,-1.3678940092779692,0.9292140194144065
1.2048190741027882,-1.4621075640431225,-1.3678940092779692,0.9307211696327367
